movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,label
92234,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
92243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
92259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92264,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
92348,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
92391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
92420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
92422,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
92427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
92475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
92494,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92507,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
92509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
92535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92637,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
92643,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
92674,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
92681,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
92694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
92730,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
92760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
92938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
92954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
93114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93139,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
93193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
93208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
93270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93272,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
93287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
93320,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93363,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
93443,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
93510,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93512,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
93598,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
93610,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
93723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93740,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
93766,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
93790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
93831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93840,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
93855,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
93988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
94011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
94015,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
94070,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
94130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
94150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94160,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
94262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
94266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94405,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
94478,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
94494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
94503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94661,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
94777,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
94780,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94799,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
94810,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
94833,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94864,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
94867,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
94896,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
94931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
94953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94959,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
94985,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
95004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95067,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95088,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95105,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95135,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95145,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95147,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95149,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
95163,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95165,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
95167,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95170,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
95175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95182,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
95193,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95199,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
95201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95207,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
95218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
95307,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
95309,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
95311,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95313,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95377,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95441,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
95473,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95475,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95497,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95508,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
95510,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
95519,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
95543,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95558,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
95583,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
95624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
95654,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95738,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
95744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
95771,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95780,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
95839,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
95843,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
95858,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95873,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
95875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
95939,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95965,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96079,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
96084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
96121,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
96281,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
96417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
96430,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
96432,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96448,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96471,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
96488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
96518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
96520,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
96530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
96567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
96588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
96608,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96610,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
96616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96655,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96691,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
96726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
96811,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
96815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
96821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
96829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96832,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
96861,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
96917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
96935,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
96945,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
96964,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
96975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
97024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
97168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
97172,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
97188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
97194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
97225,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
97285,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
97304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
97306,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97470,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
97643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
97665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97701,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
97742,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
97752,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
97757,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97785,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
97836,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97858,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97860,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
97866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
97870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97913,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97921,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97938,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
97950,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
98061,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98083,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
98124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
98154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
98160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98203,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
98230,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
98243,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
98279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98296,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98361,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
98491,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98503,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98604,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
98607,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
98623,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98697,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98799,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98809,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
98836,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
99005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99007,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
99030,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
99114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
99117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99122,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99130,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
99149,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
99191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
99415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99437,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
99532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
99574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99636,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99721,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
99728,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99750,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
99764,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
99813,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
99846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
99853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
99910,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
99917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
99992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
100044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
100068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
100159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100163,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
100194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100226,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
100304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
100306,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
100326,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100383,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
100390,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
100487,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
100498,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
100507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100527,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
100553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
100556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
100579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
100611,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100737,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
100810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
100843,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100882,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
100906,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
101025,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
101070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101074,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
101076,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
101088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
101112,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
